projection_season,franchise_id,team_name,player_id,player_name,position,nfl_team,status_base,cap_status_factor,salary_base,contract_year_base,contract_status_base,contract_info_base,projected_contract_year,action,projected_salary_2026,tag_eligible_ind,tag_selected_ind,tag_side,tag_salary,rookie_extend_candidate_ind,rookie_extend_selected_ind,rookie_extend_salary,adp_source_season,average_pick,normalized_adp,points_adp_proxy,adp_normalization_source,projected_pool_ind,estimated_market_value,expected_reg_points,expected_reg_ppg,points_model_group,points_model_samples,points_model_method,next_salary_method
2026,0002,CBP,15387,"Werner, Pete",LB,NOS,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0002,CBP,12225,"Williams, Leonard",DT,SEA,ROSTER,1.0,1000,1,Veteran,CL 1|,0,expiring_to_pool,0,1,0,IDP_K,5000,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0002,CBP,15753,"Wilson, Garrett",WR,NYJ,INJURED_RESERVE,0.5,24000,2,BL,"CL 2| TCV 68K| AAV 34K| Y1-24, Y2-44| Ext: CBP",1,retain_existing,44000,0,0,OFFENSE,0,0,0,0,2026,41.0,4.333333333333333,41.0,sleeper_sf_slot,0,0.0,166.63,12.083,WR,312,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0002,CBP,16629,"Wilson, Roman",WR,PIT,TAXI_SQUAD,0.0,2000,2,Rookie,CL 3| TCV 6K| AAV 2K,1,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,293.0,25.333333333333332,293.0,sleeper_sf_slot,0,0.0,104.38,7.718,WR,312,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,10814,"Anger, Bryan",PN,DAL,ROSTER,1.0,2000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,105.44,7.834,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,13759,"Armstrong, Dorance",DE,WAS,INJURED_RESERVE,0.5,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,17078,"Bech, Jack",WR,LVR,TAXI_SQUAD,0.0,5000,3,Rookie,CL 3| TCV 15K| AAV 5K,2,retain_existing,5000,0,0,OFFENSE,0,0,0,0,2026,253.0,22.0,253.0,sleeper_sf_slot,0,0.0,107.21,7.917,WR,312,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,15875,"Belton, Dane",S,NYG,ROSTER,1.0,6000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,15258,"Carter, Michael",RB,ARI,ROSTER,1.0,11000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,300.0,25.916666666666668,300.0,sleeper_sf_slot,1,7465.57,82.04,6.252,RB,256,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,16809,"Coker, Jalen",WR,CAR,ROSTER,1.0,1000,2,Rookie,"CL 3| TCV 3K| AAV 1K| Y1-1, Y2-1, Y3-1",1,retain_existing,1000,0,0,OFFENSE,0,0,0,0,2026,162.0,14.416666666666666,162.0,sleeper_sf_slot,0,0.0,117.21,8.618,WR,312,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0003,Gride,10313,"Dalton, Andy",QB,CAR,ROSTER,1.0,29000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,191.17,15.162,QB,114,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,13592,"Darnold, Sam",QB,SEA,ROSTER,1.0,18000,2,Veteran,CL 2| TCV 36K| AAV 18K,1,retain_existing,18000,0,0,OFFENSE,0,0,0,0,2026,65.0,6.333333333333333,65.0,sleeper_sf_slot,0,0.0,214.22,16.512,QB,114,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,10768,"David, Lavonte",LB,TBB,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,16342,"Douglas, Demario",WR,NEP,ROSTER,1.0,12000,1,Veteran,CL 2| TCV 14K| AAV 12K |Y1-2 Y2-12| Ext: Blake,0,expiring_to_pool,0,1,0,OFFENSE,15000,0,0,0,2026,281.0,24.333333333333332,281.0,sleeper_sf_slot,1,7704.63,105.17,7.773,WR,312,inv_sqrt_adp_weighted_linear,fallback_second_year
2026,0003,Gride,14303,"Elliss, Kaden",LB,ATL,ROSTER,1.0,3000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,15253,"Etienne, Travis",RB,JAC,ROSTER,1.0,17000,1,Veteran,CL 1|,1,manual_tag_keep,19000,1,1,OFFENSE,19000,0,0,0,2026,97.0,9.0,97.0,sleeper_sf_slot,0,0.0,111.16,8.191,RB,256,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,17056,"Etienne, Trevor",RB,CAR,TAXI_SQUAD,0.0,2000,3,Rookie,CL 3| TCV 6K| AAV 2K,2,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,76.9,5.91,RB,256,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,15713,"Ford, Jerome",RB,CLE,INJURED_RESERVE,0.5,6000,1,Veteran,CL 1|,0,expiring_to_pool,0,1,0,OFFENSE,17000,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,76.9,5.91,RB,256,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,15032,"Fox, Jack",PN,DET,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,105.44,7.834,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,17060,"Giddens, DJ",RB,IND,TAXI_SQUAD,0.0,2000,3,Rookie,CL 3| TCV 6K| AAV 2K,2,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,76.9,5.91,RB,256,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,17121,"Graham, Mason",DT,CLE,TAXI_SQUAD,0.0,1000,3,Rookie,CL 3| TCV 3K| AAV 1K,2,retain_existing,1000,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,15720,"Haskins, Hassan",RB,LAC,ROSTER,1.0,18000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,76.9,5.91,RB,256,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,14167,"Hines-Allen, Josh",DE,JAC,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,14861,"Johnson, Juwan",TE,NOS,ROSTER,1.0,2000,1,Veteran,CL 3| TCV 6K| AAV 2K,0,expiring_to_pool,0,1,0,OFFENSE,10000,0,0,0,2026,160.0,14.25,160.0,sleeper_sf_slot,1,10068.05,114.21,8.155,TE,124,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,17079,"Johnson, Tez",WR,TBB,ROSTER,1.0,5000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,280.0,24.25,280.0,sleeper_sf_slot,1,7717.86,105.23,7.778,WR,312,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,16672,"Lassiter, Kamari",CB,HOU,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,15368,"McPherson, Evan",PK,CIN,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,59.54,5.803,PK,77,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,16171,"Miller, Kendre",RB,NOS,INJURED_RESERVE,0.5,5000,1,Rookie,CL 3| TCV 15K| AAV 5K,0,expiring_to_pool,0,0,0,OFFENSE,0,1,0,0,2026,277.0,24.0,277.0,sleeper_sf_slot,1,7757.95,83.6,6.356,RB,256,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,17066,"Monangai, Kyle",RB,CHI,TAXI_SQUAD,0.0,2000,3,Rookie,CL 3| TCV 6K| AAV 2K,2,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,128.0,11.583333333333334,128.0,sleeper_sf_slot,0,0.0,102.42,7.609,RB,256,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,13635,"Moore, D.J.",WR,CHI,ROSTER,1.0,21000,2,Veteran,CL 2| TCV 42K| AAV 21K,1,retain_existing,21000,0,0,OFFENSE,0,0,0,0,2026,108.0,9.916666666666666,108.0,sleeper_sf_slot,0,0.0,128.45,9.406,WR,312,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,17046,"Neal, Devin",RB,NOS,INJURED_RESERVE,0.5,2000,3,Rookie,CL 3| TCV 6K| AAV 2K,2,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,236.0,20.583333333333332,236.0,sleeper_sf_slot,0,0.0,86.93,6.578,RB,256,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,14669,"Nixon, Keisean",CB,GBP,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,13192,"Njoku, David",TE,CLE,ROSTER,1.0,27000,2,Veteran,CL 2| TCV 54K| AAV 27K,1,retain_existing,27000,0,0,OFFENSE,0,0,0,0,2026,233.0,20.333333333333332,233.0,sleeper_sf_slot,0,0.0,101.08,7.175,TE,124,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,15388,"Ossai, Joseph",DE,CIN,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,14842,"Pittman, Michael",WR,IND,ROSTER,1.0,45000,2,Veteran,CL 3| TCV 115K| AAV 45K| Y1-25K Y2-45K Y3-45K| Ext: PG,1,retain_existing,45000,0,0,OFFENSE,0,0,0,0,2026,106.0,9.75,106.0,sleeper_sf_slot,0,0.0,129.03,9.447,WR,312,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0003,Gride,16623,"Rice, Brenden",WR,LVR,TAXI_SQUAD,0.0,2000,2,Rookie,CL 3| TCV 6K| AAV 2K,1,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,99.02,7.342,WR,312,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,16174,"Rodriguez, Chris",RB,WAS,ROSTER,1.0,2000,1,Rookie,CL 3| TCV 6K| AAV 2K,0,expiring_to_pool,0,0,0,OFFENSE,0,1,0,0,2026,256.0,22.25,256.0,sleeper_sf_slot,1,8057.26,85.21,6.463,RB,256,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,13124,"Rush, Cooper",QB,BAL,ROSTER,1.0,21000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,191.17,15.162,QB,114,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,14136,"Samuel, Deebo",WR,WAS,ROSTER,1.0,8000,3,Veteran,CL 3| TCV 24K| AAV 8K,2,retain_existing,8000,0,0,OFFENSE,0,0,0,0,2026,159.0,14.166666666666666,159.0,sleeper_sf_slot,0,0.0,117.68,8.651,WR,312,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,17045,"Skattebo, Cam",RB,NYG,INJURED_RESERVE,0.5,5000,3,Rookie,CL 3| TCV 15K| AAV 5K,2,retain_existing,5000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,76.9,5.91,RB,256,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,16165,"Spears, Tyjae",RB,TEN,ROSTER,1.0,5000,1,Rookie,CL 3| TCV 15K| AAV 5K,0,expiring_to_pool,0,0,0,OFFENSE,0,1,0,0,2026,193.0,17.0,193.0,sleeper_sf_slot,1,9217.82,91.51,6.883,RB,256,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,16450,"Thomas, Drake",LB,SEA,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,16757,"Vidal, Kimani",RB,LAC,ROSTER,1.0,2000,2,Rookie,CL 3| TCV 6K| AAV 2K,1,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,210.0,18.416666666666668,210.0,sleeper_sf_slot,0,0.0,89.53,6.751,RB,256,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,16716,"Wilson, Payton",LB,PIT,TAXI_SQUAD,0.0,1000,2,Rookie,CL 3| TCV 3K| AAV 1K,1,retain_existing,1000,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,16148,"Young, Bryce",QB,CAR,ROSTER,1.0,13000,1,Rookie,CL 3| TCV 39K| AAV 13K,1,rookie_extend_keep,20000,0,0,OFFENSE,0,1,1,20000,2026,100.0,9.25,100.0,sleeper_sf_slot,0,7713.39,206.74,16.074,QB,114,inv_sqrt_adp_weighted_linear,
2026,0003,Gride,14877,"Young, Chase",DE,NOS,ROSTER,1.0,3000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,11675,"Adams, Davante",WR,LAR,ROSTER,1.0,20000,2,FL,"CL 3| TCV 90K| AAV 30K| Y1-50, Y2-20, Y3-20",1,retain_existing,20000,0,0,OFFENSE,0,0,0,0,2026,109.0,10.0,109.0,sleeper_sf_slot,0,0.0,128.17,9.386,WR,312,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0004,Pure Greatness,16645,"All, Erick",TE,CIN,TAXI_SQUAD,0.0,2000,2,Rookie,CL 3| TCV 6K| AAV 2K,1,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,86.03,6.054,TE,124,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,14893,"Baun, Zack",LB,PHI,ROSTER,1.0,5000,1,Tag,No Further Extensions,0,expiring_to_pool,0,0,0,IDP_K,6000,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,16153,"Bennett, Stetson",QB,LAR,TAXI_SQUAD,0.0,2000,1,Rookie,CL 3| TCV 6K| AAV 2K,0,expiring_to_pool,0,0,0,OFFENSE,0,1,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,191.17,15.162,QB,114,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,14147,"Bosa, Nick",DE,SFO,INJURED_RESERVE,0.5,5000,2,Veteran,"CL 3| TCV 15K| AAV 5K| Y1-5, Y2-5, Y3-5",1,retain_existing,5000,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0004,Pure Greatness,14892,"Brooks, Jordyn",LB,MIA,ROSTER,1.0,4000,1,Veteran,CL 1|,0,expiring_to_pool,0,1,0,IDP_K,5000,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,13610,"Chubb, Nick",RB,HOU,ROSTER,1.0,5000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,296.0,25.583333333333332,296.0,sleeper_sf_slot,1,7514.05,82.3,6.27,RB,256,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,15839,"Cross, Nick",S,IND,ROSTER,1.0,3000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,16675,"DeJean, Cooper",CB,PHI,ROSTER,1.0,1000,1,Veteran,CL 1|,0,expiring_to_pool,0,1,0,IDP_K,2000,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,11247,"Ertz, Zach",TE,WAS,INJURED_RESERVE,0.5,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,86.03,6.054,TE,124,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,16190,"Flowers, Zay",WR,BAL,ROSTER,1.0,5000,3,Veteran,"CL 3| TCV 55K| AAV 5K, 25K| Y1-5, Y2-25, Y3-25| Ext: GRide",2,retain_existing,25000,0,0,OFFENSE,0,0,0,0,2026,69.0,6.666666666666667,69.0,sleeper_sf_slot,0,0.0,143.84,10.485,WR,312,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0004,Pure Greatness,13198,"Garrett, Myles",DE,CLE,ROSTER,1.0,4000,1,FL,"CL 2| TCV 18K| AAV 9K| Y1-14, Y2-4,",1,manual_tag_keep,10000,1,1,IDP_K,10000,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,fallback_second_year
2026,0004,Pure Greatness,16162,"Gibbs, Jahmyr",RB,DET,ROSTER,1.0,11000,3,Veteran,"CL 3| TCV 73K| AAV 11K, 31K| Y1-11K, Y2-31K, Y3-31K| Ext: Sex ",2,retain_existing,31000,0,0,OFFENSE,0,0,0,0,2026,13.0,2.0,13.0,sleeper_sf_slot,0,0.0,228.05,15.972,RB,256,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0004,Pure Greatness,17098,"Horton, Tory",WR,SEA,TAXI_SQUAD,0.0,2000,3,Rookie,CL 3| TCV 6K| AAV 2K,2,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,207.0,18.166666666666668,207.0,sleeper_sf_slot,0,0.0,111.44,8.213,WR,312,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,13138,"Hunt, Kareem",RB,KCC,ROSTER,1.0,5000,1,Veteran,CL 1|,0,expiring_to_pool,0,1,0,OFFENSE,17000,0,0,0,2026,294.0,25.416666666666668,294.0,sleeper_sf_slot,1,7538.65,82.43,6.278,RB,256,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,15805,"Hutchinson, Aidan",DE,DET,ROSTER,1.0,5000,1,Veteran,"CL 2| TCV 7K| AAV 5K| Y1-2K, Y2-5K| Ext: Cleon",0,expiring_to_pool,0,1,0,IDP_K,8000,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,fallback_second_year
2026,0004,Pure Greatness,16598,"Irving, Bucky",RB,TBB,ROSTER,1.0,2000,2,Rookie,CL 3| TCV 6K| AAV 2K,1,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,53.0,5.333333333333333,53.0,sleeper_sf_slot,0,0.0,134.98,9.777,RB,256,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,13714,"James, Derwin",S,LAC,ROSTER,1.0,4000,1,Veteran,CL 1|,0,expiring_to_pool,0,1,0,IDP_K,5000,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,17042,"Jeanty, Ashton",RB,LVR,ROSTER,1.0,15000,3,Rookie,CL 3| TCV 45K| AAV 15K | Option Eligible,2,retain_existing,15000,0,0,OFFENSE,0,0,0,0,2026,24.0,2.9166666666666665,24.0,sleeper_sf_slot,0,0.0,179.37,12.731,RB,256,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,14836,"Jefferson, Justin",WR,MIN,ROSTER,1.0,25000,2,BL,"CL 2| TCV 96K| AAV 48K| Y1-25K, Y2-71K| Ext:  Sex, Hammer ",1,retain_existing,71000,0,0,OFFENSE,0,0,0,0,2026,10.0,1.75,10.0,sleeper_sf_slot,0,0.0,268.55,19.231,WR,312,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0004,Pure Greatness,16188,"Johnston, Quentin",WR,LAC,ROSTER,1.0,8000,1,Rookie,CL 3| TCV 24K| AAV 8K,1,rookie_extend_keep,12000,0,0,OFFENSE,0,1,1,12000,2026,113.0,10.333333333333334,113.0,sleeper_sf_slot,0,7297.86,127.08,9.31,WR,312,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,11244,"Kelce, Travis",TE,KCC,ROSTER,1.0,21000,1,Veteran,CL 1|,0,expiring_to_pool,0,1,0,OFFENSE,28000,0,0,0,2026,254.0,22.083333333333332,254.0,sleeper_sf_slot,1,8087.61,98.39,6.975,TE,124,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,16639,"Legette, Xavier",WR,CAR,TAXI_SQUAD,0.0,2000,2,Rookie,CL 3| TCV 6K| AAV 2K,1,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,234.0,20.416666666666668,234.0,sleeper_sf_slot,0,0.0,108.81,8.028,WR,312,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,16680,"Little, Cam",PK,JAC,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,59.54,5.803,PK,77,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,16263,"Martin, Quan",S,WAS,TAXI_SQUAD,0.0,1000,1,Rookie,CL 3| TCV 3K| AAV 1K,0,expiring_to_pool,0,0,0,IDP_K,0,1,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,16580,"Maye, Drake",QB,NEP,ROSTER,1.0,8000,2,Rookie,CL 3| TCV 24K| AAV 8K,1,retain_existing,8000,0,0,OFFENSE,0,0,0,0,2026,2.0,1.0833333333333333,2.0,sleeper_sf_slot,0,0.0,395.79,27.145,QB,114,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,13590,"Mayfield, Baker",QB,TBB,ROSTER,1.0,36000,2,FL,"CL 2| TCV 62K| AAV 31K| Y1-36, Y2-26,",1,retain_existing,26000,0,0,OFFENSE,0,0,0,0,2026,54.0,5.416666666666667,54.0,sleeper_sf_slot,0,0.0,217.98,16.732,QB,114,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0004,Pure Greatness,12447,"Mostert, Raheem",RB,LVR,ROSTER,1.0,3000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,76.9,5.91,RB,256,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,15754,"Olave, Chris",WR,NOS,ROSTER,1.0,51000,2,FL,"CL 2| TCV 62K| AAV 31K| Y1-51, Y2-11| Ext: Blake",1,retain_existing,11000,0,0,OFFENSE,0,0,0,0,2026,35.0,3.8333333333333335,35.0,sleeper_sf_slot,0,0.0,174.81,12.658,WR,312,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0004,Pure Greatness,16283,"Overshown, DeMarvion",LB,DAL,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,16887,"Rehkow, Ryan",PN,CIN,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,105.44,7.834,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,13772,"Schultz, Dalton",TE,HOU,ROSTER,1.0,4000,2,Veteran,"CL 3| TCV 12K| AAV 4K| Y1-4, Y2-4, Y3-4",1,retain_existing,4000,0,0,OFFENSE,0,0,0,0,2026,188.0,16.583333333333332,188.0,sleeper_sf_slot,0,0.0,108.27,7.712,TE,124,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0004,Pure Greatness,14302,"Scott, Nick",S,CAR,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,17119,"Scourton, Nic",DE,CAR,TAXI_SQUAD,0.0,1000,3,Rookie,CL 3| TCV 3K| AAV 1K,2,retain_existing,1000,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,16708,"Smith, Tykee",S,TBB,ROSTER,1.0,1000,2,Veteran,"CL 2| TCV 5K| AAV 1K, 4K|Y1-1 Y2-4 | Ext: LH",1,retain_existing,4000,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0004,Pure Greatness,14148,"Sweat, Montez",DE,CHI,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
