position,season,prior_season,player_id,player_name,franchise_id,prior_team_name,team_name,prior_status,cur_status,prior_salary,cur_salary,salary_jump_x,prior_cy,cur_cy,extension_flag,restructure_flag,mym_flag,contract_info,inferred_extension_term,inferred_extension_rate,reasons
TE,2024,2023,13772,"Schultz, Dalton",0012,Ulterior Warrior,Hawks,Veteran,Veteran,13000,4000,0.31,1,3,0,0,0,"CL 3| TCV 12K| AAV 4K| Y1-4, Y2-4, Y3-4",0,0,contract_year_reset_no_flag
TE,2022,2021,14137,"Fant, Noah",0008,Run CMC,#BLM,Veteran,WW,2000,4000,2.0,2,1,0,0,0,CL 1,0,0,salary_jump_no_flag
TE,2024,2023,14137,"Fant, Noah",0008,Cleon Ca$h,Real Deal Creel,WW,Veteran,1000,4000,4.0,1,3,0,0,0,"CL 3| TCV 12K| AAV 4K| Y1-4, Y2-4, Y3-4",0,0,salary_jump_no_flag;contract_year_reset_no_flag
TE,2022,2021,14141,"Smith Jr., Irv",0008,Pure Greatness,#BLM,Rookie GF,FL,5000,18000,3.6,1,3,0,0,0,CL 3| TCV 24K| AAV 8K| Y1-18 Y2-5 Y3-1,0,0,salary_jump_no_flag;contract_year_reset_no_flag
TE,2022,2021,14143,"Knox, Dawson",0002,Good in Da Hood,The Bash Bros,Rookie GF,Veteran,2000,9000,4.5,1,3,0,0,0,CL 3| TCV 27K| AAV 9K,0,0,rookie_to_vet_no_flag;salary_jump_no_flag;contract_year_reset_no_flag
TE,2023,2022,14861,"Johnson, Juwan",0003,Hawks,Gride,WW,Veteran,5000,2000,0.4,1,3,0,0,0,CL 3| TCV 6K| AAV 2K,0,0,contract_year_reset_no_flag
TE,2023,2022,14867,"Kmet, Cole",0001,The Bash Bros,Ulterior Warrior,Rookie/Veteran,Veteran,2000,8000,4.0,2,1,0,0,0,CL 2| TCV 10K| AAV 8K|  Y1-2 Y2-8| Ext: Creel,0,0,rookie_to_vet_no_flag;salary_jump_no_flag
TE,2024,2023,14867,"Kmet, Cole",0001,Ulterior Warrior,Ulterior Warrior,Veteran,FL,8000,20000,2.5,1,3,0,0,0,"CL 3| TCV 27K| AAV 9K| Y1-20, Y2-1, Y3-6",0,0,salary_jump_no_flag;contract_year_reset_no_flag
TE,2024,2023,15329,"Pitts, Kyle",0008,Real Deal Creel,Real Deal Creel,Rookie/Veteran,Veteran,15000,27000,1.8,3,2,0,0,0,CL 3| TCV 69K| AAV 27K| Y1-15 Y2- 27 Y3- 27| Ext: Gride,0,0,rookie_to_vet_no_flag;salary_jump_no_flag
TE,2025,2024,15802,"Otton, Cade",0006,Hawks,The Long Haulers,Rookie,Veteran,2000,5000,2.5,1,3,0,0,0,"CL 3| TCV 15K| AAV 5K| Y1-5K, Y2-5K, Y3-5K",0,0,rookie_to_vet_no_flag;salary_jump_no_flag;contract_year_reset_no_flag
TE,2025,2024,15889,"Okonkwo, Chigoziem",0002,The Long Haulers,CBP,WW,WW,1000,5000,5.0,1,1,0,0,0,CL 1|,0,0,salary_jump_no_flag
TE,2025,2024,16269,"Strange, Brenton",0005,Gride,HammerTime 🔨 ⏰,WW,Veteran,8000,2000,0.25,1,3,0,0,0,CL 3| TCV 6K| AAV 2K,0,0,contract_year_reset_no_flag
TE,2018,2017,9474,"Cook, Jared",0002,Good in Da Hood,The Bash Bros,STANDARD,Veteran,1000,4000,4.0,1,2,0,0,0,,0,0,salary_jump_no_flag
TE,2020,2019,9474,"Cook, Jared",0012,Hawks,Hawks,Veteran,Veteran,4000,16000,4.0,3,2,0,0,0,"TCV 36K [4K,16K, 16K]",0,0,salary_jump_no_flag
TE,2018,2017,9925,"Graham, Jimmy",0002,Crystal Blue Persuasian,The Bash Bros,STANDARD,Tagged,16000,30000,1.88,1,1,0,0,0,Tag Bash '18,0,0,salary_jump_no_flag
