season,mfl_id,name,pos,fp_pos_rank,fp_id
2026,16189,Marvin Mims Jr.,WR,136,23080
2026,17184,Jaylin Lane,WR,137,27454
2026,16342,DeMario Douglas,WR,138,25304
2026,16201,Xavier Hutchinson,WR,139,25332
2026,15301,Tutu Atwell,WR,140,20126
2026,,Colbie Young,WR,141,26037
2026,14108,Greg Dortch,WR,142,18585
2026,,Deion Burks,WR,143,27093
2026,,Roman Wilson,WR,144,28896
2026,17353,Jahdae Walker,WR,145,27810
2026,14315,Ashton Dulin,WR,146,18656
2026,15777,Calvin Austin III,WR,147,23739
2026,17254,Konata Mumpfield,WR,148,27449
2026,14858,Van Jefferson,WR,149,19483
2026,17087,Dont'e Thornton Jr.,WR,150,27288
2026,13377,Tim Patrick,WR,151,16556
2026,16191,Cedric Tillman,WR,152,25287
2026,16640,Jacob Cowing,WR,153,25289
2026,16631,Ja'Lynn Polk,WR,154,26205
2026,15759,John Metchie III,WR,155,22895
2026,17205,KeAndre Lambert-Smith,WR,156,24372
2026,16630,Isaiah Williams,WR,157,26379
2026,13156,JuJu Smith-Schuster,WR,158,16427
2026,17269,Efton Chism III,WR,159,27445
2026,17097,Tai Felton,WR,160,27182
2026,17333,Darius Cooper,WR,161,27866
2026,,Dillon Bell,WR,162,28140
2026,16625,Johnny Wilson,WR,163,25295
2026,,Jeff Caldwell,WR,164,28425
2026,16641,Brock Bowers,TE,1,22955
2026,15794,Trey McBride,TE,2,22936
2026,17104,Colston Loveland,TE,3,26006
2026,17102,Tyler Warren,TE,4,26434
2026,16222,Tucker Kraft,TE,5,25298
2026,16214,Sam LaPorta,TE,6,22978
2026,17103,Harold Fannin Jr.,TE,7,27050
2026,15329,Kyle Pitts Sr.,TE,8,20164
2026,13299,George Kittle,TE,9,16499
2026,11244,Travis Kelce,TE,10,11594
2026,13671,Mark Andrews,TE,11,17269
2026,15799,Jake Ferguson,TE,12,22718
2026,16213,Dalton Kincaid,TE,13,25247
2026,15798,Isaiah Likely,TE,14,23781
2026,13674,Dallas Goedert,TE,15,17270
2026,17099,Oronde Gadsden II,TE,16,25997
2026,15889,Chig Okonkwo,TE,17,23982
2026,12676,Hunter Henry,TE,18,15561
2026,16269,Brenton Strange,TE,19,25345
2026,14861,Juwan Johnson,TE,20,19562
2026,,Kenyon Sadiq,TE,21,26055
2026,14138,T.J. Hockenson,TE,22,18290
2026,13772,Dalton Schultz,TE,23,17349
2026,16723,AJ Barner,TE,24,26335
2026,17105,Gunnar Helm,TE,25,27109
2026,15797,Greg Dulcich,TE,26,23153
2026,15802,Cade Otton,TE,27,23181
2026,15331,Pat Freiermuth,TE,28,20163
2026,,Eli Stowers,TE,29,23144
2026,17107,Terrance Ferguson,TE,30,23091
2026,13192,David Njoku,TE,31,16399
2026,13672,Mike Gesicki,TE,32,17272
2026,14871,Colby Parkinson,TE,33,19372
2026,16216,Darnell Washington,TE,34,22967
2026,13189,Evan Engram,TE,35,16411
2026,16036,Jake Tonges,TE,36,24778
2026,16212,Michael Mayer,TE,37,23056
2026,16649,Theo Johnson,TE,38,23104
2026,16643,Ja'Tavion Sanders,TE,39,24334
2026,14143,Dawson Knox,TE,40,18631
2026,,Oscar Delp,TE,41,25430
2026,,Eli Raridon,TE,42,28154
2026,17106,Mason Taylor,TE,43,26005
2026,15795,Charlie Kolar,TE,44,22756
2026,17108,Elijah Arroyo,TE,45,23004
2026,14867,Cole Kmet,TE,46,19229
2026,16645,Erick All Jr.,TE,47,23837
2026,,Justin Joly,TE,48,28079
2026,10354,Luke Stocker,TE,49,9948
2026,12317,C.J. Uzomah,TE,50,14084
2026,15337,Noah Gray,TE,51,19539
2026,,Max Klare,TE,52,27993
2026,16215,Luke Musgrave,TE,53,25282
2026,12678,Tyler Higbee,TE,54,15623
2026,,Tanner Koziol,TE,55,27499
2026,,Matt Hibner,TE,56,28168
2026,16644,Ben Sinnott,TE,57,26310
2026,13676,Durham Smythe,TE,58,17508
2026,,Jack Endries,TE,59,27501
2026,16333,Elijah Higgins,TE,60,23119
2026,,Michael Trigg,TE,61,23167
2026,17109,Mitchell Evans,TE,62,27138
2026,15332,Tommy Tremble,TE,63,22795
2026,,Nate Boerkircher,TE,64,28427
2026,14239,Foster Moreau,TE,65,18397
2026,14370,Tanner Hudson,TE,66,17826
2026,12263,Darren Waller,TE,67,14104
2026,,Will Kacmarek,TE,68,28403
2026,15873,Daniel Bellinger,TE,69,24238
2026,,Sam Roush,TE,70,28161
2026,16221,Luke Schoonmaker,TE,71,25267
2026,14209,Josh Oliver,TE,72,18487
2026,16647,Brevyn Spann-Ford,TE,73,26003
2026,14870,Adam Trautman,TE,74,19423
2026,16312,Josh Whyle,TE,75,22923
2026,15330,Brevin Jordan,TE,76,20162
2026,,DJ Rogers,TE,77,28348
2026,13193,Jonnu Smith,TE,78,16460
2026,17253,Caleb Lohner,TE,79,27550
