year,player_id,nominator_fid,winner_fid,winning_bid_dollars,first_bid_at_utc,won_at_utc,duration_hrs_raw,duration_hrs_capped48,total_bids,forced_increases,overtakes,by_commish
2022,13688,0001,0007,3000,2022-08-02 00:25:27,2022-08-04 15:38:06,63.21,48.0,3,0,2,0
2022,13696,0005,0011,15000,2022-07-31 04:03:43,2022-08-03 11:20:05,79.27,48.0,12,5,6,0
2022,13713,0003,0001,4000,2022-08-01 04:39:58,2022-08-03 03:55:17,47.26,47.26,4,2,1,0
2022,13737,0005,0005,2000,2022-08-01 07:32:06,2022-08-02 07:37:19,24.09,24.09,2,1,0,0
2022,13747,0009,0005,3000,2022-08-01 10:34:49,2022-08-02 12:45:28,26.18,26.18,3,1,1,0
2022,13762,0009,0003,2000,2022-08-06 09:51:48,2022-08-07 17:47:09,31.92,31.92,2,0,1,0
2022,13782,0006,0007,3000,2022-07-30 23:35:20,2022-08-01 00:30:19,24.92,24.92,2,0,1,0
2022,13793,0011,0011,5000,2022-08-02 17:44:07,2022-08-03 17:46:29,24.04,24.04,5,4,0,0
2022,13809,0008,0001,7000,2022-08-02 04:03:32,2022-08-03 12:20:39,32.29,32.29,3,1,1,0
2022,13813,0006,0004,5000,2022-08-01 14:44:57,2022-08-03 14:14:47,47.5,47.5,5,3,1,0
2022,13814,0002,0002,4000,2022-08-05 05:22:22,2022-08-06 05:29:26,24.12,24.12,2,1,0,0
2022,13832,0009,0002,2000,2022-08-01 10:31:16,2022-08-02 16:01:44,29.51,29.51,2,0,1,0
2022,13871,0004,0006,2000,2022-08-03 10:10:30,2022-08-05 04:34:21,42.4,42.4,2,0,1,0
2022,14017,0007,0002,2000,2022-08-06 01:33:17,2022-08-07 05:55:27,28.37,28.37,2,0,1,0
2022,14057,0010,0010,3000,2022-08-03 08:43:26,2022-08-04 08:59:35,24.27,24.27,2,1,0,0
2022,14059,0010,0010,16000,2022-07-31 10:46:02,2022-08-01 10:46:35,24.01,24.01,11,10,0,0
2022,14112,0008,0010,4000,2022-07-31 04:17:29,2022-08-01 10:48:02,30.51,30.51,2,0,1,0
2022,14113,0008,0008,4000,2022-07-31 04:09:30,2022-08-01 04:11:35,24.03,24.03,3,2,0,0
2022,14141,0006,0008,8000,2022-07-31 11:15:39,2022-08-02 09:08:56,45.89,45.89,6,4,1,0
2022,14244,0007,0008,3000,2022-08-01 11:43:47,2022-08-03 10:39:30,46.93,46.93,3,0,2,0
2022,14260,0007,0007,2000,2022-08-03 10:31:51,2022-08-04 10:35:58,24.07,24.07,2,1,0,0
2022,14315,0006,0008,3000,2022-08-04 17:38:18,2022-08-05 21:49:28,28.19,28.19,2,0,1,0
2022,14331,0008,0006,4000,2022-08-07 01:47:19,2022-08-08 11:47:37,34.01,34.01,3,1,1,0
2022,14518,0002,0002,2000,2022-08-01 12:04:07,2022-08-02 12:05:47,24.03,24.03,2,1,0,0
2022,14778,0005,0005,29000,2022-07-30 16:07:58,2022-07-31 16:08:00,24.0,24.0,8,7,0,0
2022,14882,0010,0010,2000,2022-08-04 10:05:39,2022-08-05 10:05:48,24.0,24.0,2,1,0,0
2022,14933,0004,0007,2000,2022-08-04 10:24:56,2022-08-05 11:55:37,25.51,25.51,2,0,1,0
2022,14983,0005,0005,2000,2022-08-01 07:31:19,2022-08-02 07:37:19,24.1,24.1,2,1,0,0
2022,15368,0004,0004,3000,2022-07-31 11:00:22,2022-08-01 11:12:09,24.2,24.2,3,2,0,0
2022,15496,0002,0008,2000,2022-08-03 04:11:56,2022-08-05 04:11:49,48.0,48.0,2,0,1,0
2022,15499,0006,0008,2000,2022-08-03 04:22:04,2022-08-05 04:26:28,48.07,48.0,2,0,1,0
2022,15723,0007,0008,2000,2022-08-05 12:52:43,2022-08-06 22:50:33,33.96,33.96,2,0,1,0
2022,15728,0007,0010,4000,2022-07-31 04:38:51,2022-08-02 00:09:03,43.5,43.5,4,2,1,0
2022,15736,0007,0007,3000,2022-08-01 04:06:23,2022-08-02 04:07:05,24.01,24.01,3,2,0,0
2022,15749,0010,0012,5000,2022-07-31 10:46:33,2022-08-02 15:44:42,52.97,48.0,5,2,2,0
2022,15798,0010,0007,2000,2022-08-02 04:08:30,2022-08-03 11:21:08,31.21,31.21,2,0,1,0
2022,15833,0003,0003,2000,2022-08-02 14:53:13,2022-08-03 14:53:50,24.01,24.01,2,1,0,0
2022,15972,0006,0006,2000,2022-08-06 04:35:52,2022-08-07 05:55:27,25.33,25.33,2,1,0,0
2022,5848,0003,0007,66000,2022-07-30 16:27:21,2022-08-01 01:58:19,33.52,33.52,11,3,7,0
2022,9099,0005,0005,28000,2022-07-30 16:08:54,2022-07-31 16:08:54,24.0,24.0,10,9,0,0
2023,10292,0004,0010,3000,2023-07-30 08:33:23,2023-08-01 09:03:20,48.5,48.0,2,0,1,0
2023,10697,0007,0010,5000,2023-07-30 04:19:45,2023-07-31 19:52:57,39.55,39.55,2,0,1,0
2023,10775,0009,0001,2000,2023-07-29 22:52:25,2023-07-31 21:45:01,46.88,46.88,2,0,1,0
2023,10976,0007,0007,2000,2023-07-29 18:15:29,2023-07-30 18:16:35,24.02,24.02,2,1,0,0
2023,11222,0010,0004,28000,2023-07-29 18:29:00,2023-07-30 19:13:25,24.74,24.74,11,9,1,0
2023,11228,0002,0005,3000,2023-07-31 17:29:25,2023-08-01 21:19:10,27.83,27.83,2,0,1,0
2023,11728,0004,0004,3000,2023-07-30 12:40:03,2023-08-01 17:31:02,52.85,48.0,3,0,2,0
2023,11757,0006,0011,5000,2023-07-30 13:36:26,2023-08-01 19:28:54,53.87,48.0,4,0,3,0
2023,11761,0001,0001,8000,2023-07-30 01:09:13,2023-07-31 10:52:02,33.71,33.71,4,0,3,0
2023,11938,0002,0005,4000,2023-08-01 12:15:57,2023-08-02 12:54:43,24.65,24.65,2,0,1,0
2023,12447,0007,0010,10000,2023-07-31 11:42:55,2023-08-03 10:45:11,71.04,48.0,10,2,7,0
2023,12616,0010,0009,5000,2023-08-03 21:46:01,2023-08-05 15:43:37,41.96,41.96,4,0,3,0
2023,12626,0008,0008,94000,2023-07-29 18:01:12,2023-08-04 18:55:20,144.9,48.0,30,14,15,0
2023,12630,0008,0002,4000,2023-08-06 20:07:27,2023-08-08 19:33:59,47.44,47.44,4,1,2,0
2023,12652,0001,0012,6000,2023-07-30 01:10:30,2023-07-31 02:51:50,25.69,25.69,3,1,1,0
2023,12678,0012,0012,9000,2023-07-30 12:59:12,2023-07-31 17:05:49,28.11,28.11,5,2,2,0
2023,12741,0004,0010,2000,2023-08-03 08:20:13,2023-08-05 01:21:30,41.02,41.02,2,0,1,0
2023,12795,0010,0012,2000,2023-07-30 11:36:49,2023-07-31 17:06:18,29.49,29.49,2,0,1,0
2023,13131,0003,0005,41000,2023-07-29 18:06:53,2023-07-31 20:11:14,50.07,48.0,12,6,5,0
2023,13133,0008,0008,2000,2023-07-30 10:08:24,2023-07-31 10:11:49,24.06,24.06,2,1,0,0
2023,13134,0003,0004,12000,2023-07-31 12:18:29,2023-08-02 17:00:02,52.69,48.0,7,2,4,0
2023,13139,0007,0005,4000,2023-07-30 04:20:24,2023-07-31 04:42:50,24.37,24.37,4,2,1,0
2023,13163,0002,0003,27000,2023-07-29 18:31:54,2023-08-01 21:19:10,74.79,48.0,12,4,7,0
2023,13198,0007,0007,13000,2023-07-29 18:18:58,2023-08-03 14:48:22,116.49,48.0,11,4,6,0
2023,13214,0005,0007,8000,2023-07-29 18:02:01,2023-07-31 18:30:53,48.48,48.0,6,3,2,0
2023,13245,0001,0001,4000,2023-07-31 03:30:53,2023-08-01 03:30:55,24.0,24.0,2,1,0,0
2023,13251,0009,0010,2000,2023-07-31 11:10:10,2023-08-01 11:39:42,24.49,24.49,2,0,1,0
2023,13307,0008,0006,2000,2023-07-31 10:53:10,2023-08-01 15:45:57,28.88,28.88,2,0,1,0
2023,13590,0012,0006,5000,2023-07-29 18:20:12,2023-07-31 03:30:31,33.17,33.17,5,2,2,0
2023,13598,0007,0008,2000,2023-08-05 14:05:31,2023-08-06 16:04:53,25.99,25.99,2,0,1,0
2023,13608,0007,0005,15000,2023-07-31 11:40:10,2023-08-02 12:40:28,49.01,48.0,9,6,2,0
2023,13630,0002,0001,10000,2023-07-29 18:33:07,2023-07-31 18:37:12,48.07,48.0,7,5,1,0
2023,13674,0004,0004,22000,2023-07-29 19:12:49,2023-07-30 20:08:28,24.93,24.93,7,2,4,0
2023,13680,0006,0001,3000,2023-07-30 14:05:45,2023-08-01 13:30:07,47.41,47.41,3,1,1,0
2023,13702,0004,0010,2000,2023-07-31 10:53:25,2023-08-01 20:06:56,33.23,33.23,2,0,1,0
2023,13713,0011,0005,4000,2023-07-30 02:18:18,2023-07-31 03:28:20,25.17,25.17,3,1,1,0
2023,13714,0005,0008,9000,2023-07-29 18:03:40,2023-07-31 17:36:05,47.54,47.54,4,1,2,0
2023,13724,0005,0005,4000,2023-08-04 11:04:39,2023-08-05 11:21:08,24.27,24.27,4,3,0,0
2023,13733,0010,0005,4000,2023-07-31 05:21:33,2023-08-01 09:53:20,28.53,28.53,2,0,1,0
2023,13793,0012,0012,3000,2023-08-02 15:33:45,2023-08-04 01:21:51,33.8,33.8,3,0,2,0
2023,13837,0003,0003,2000,2023-07-30 10:52:37,2023-07-31 10:53:10,24.01,24.01,2,1,0,0
2023,13850,0008,0005,4000,2023-08-04 09:29:18,2023-08-05 16:25:05,30.93,30.93,4,1,2,0
2023,13952,0010,0004,4000,2023-07-31 10:19:25,2023-08-01 20:06:56,33.79,33.79,4,2,1,0
2023,14067,0006,0005,2000,2023-08-02 00:19:03,2023-08-03 00:37:57,24.32,24.32,2,0,1,0
2023,14076,0006,0004,4000,2023-07-31 15:36:41,2023-08-02 17:04:42,49.47,48.0,4,0,3,0
2023,14080,0002,0003,4000,2023-07-31 17:28:44,2023-08-02 16:13:58,46.75,46.75,4,2,1,0
2023,14105,0010,0011,37000,2023-07-30 11:36:13,2023-08-03 16:56:58,101.35,48.0,15,2,12,0
2023,14122,0003,0012,2000,2023-08-03 20:30:36,2023-08-05 04:21:18,31.84,31.84,2,0,1,0
2023,14127,0012,0012,5000,2023-07-29 18:19:30,2023-07-31 03:00:50,32.69,32.69,3,0,2,0
2023,14168,0011,0011,2000,2023-08-02 09:57:31,2023-08-03 10:45:11,24.79,24.79,2,1,0,0
2023,14171,0005,0005,5000,2023-07-31 09:43:41,2023-08-01 09:46:16,24.04,24.04,4,3,0,0
2023,14179,0003,0007,4000,2023-07-29 18:13:48,2023-07-31 18:16:03,48.04,48.0,4,2,1,0
2023,14218,0012,0005,2000,2023-08-01 04:09:10,2023-08-02 09:40:27,29.52,29.52,2,0,1,0
2023,14224,0008,0007,4000,2023-07-31 10:53:51,2023-08-01 11:26:12,24.54,24.54,3,1,1,0
2023,14630,0001,0006,2000,2023-07-31 03:22:06,2023-08-01 11:18:53,31.95,31.95,2,0,1,0
2023,14798,0002,0008,4000,2023-07-30 14:23:17,2023-08-01 02:04:37,35.69,35.69,4,2,1,0
2023,14861,0012,0003,2000,2023-07-30 13:00:26,2023-07-31 20:31:11,31.51,31.51,2,0,1,0
2023,14896,0011,0012,2000,2023-08-01 10:01:07,2023-08-03 03:17:42,41.28,41.28,2,0,1,0
2023,14907,0008,0008,2000,2023-08-01 14:49:15,2023-08-02 14:50:27,24.02,24.02,2,1,0,0
2023,14977,0012,0009,2000,2023-08-04 03:09:57,2023-08-05 15:43:37,36.56,36.56,2,0,1,0
2023,14983,0005,0005,2000,2023-07-30 04:14:59,2023-07-31 04:42:50,24.46,24.46,2,1,0,0
2023,15308,0007,0007,4000,2023-08-01 17:49:09,2023-08-02 17:53:41,24.08,24.08,3,2,0,0
2023,15696,0011,0003,2000,2023-08-01 10:02:20,2023-08-02 16:13:58,30.19,30.19,2,0,1,0
2023,15763,0011,0011,15000,2023-08-03 22:40:32,2023-08-06 03:05:26,52.41,48.0,9,4,4,0
2023,16170,0007,0007,4000,2023-08-01 17:47:06,2023-08-02 17:53:41,24.11,24.11,4,3,0,0
2023,16195,0004,0009,2000,2023-08-04 18:35:11,2023-08-06 11:26:57,40.86,40.86,2,0,1,0
2023,16380,0008,0002,5000,2023-08-04 20:48:53,2023-08-06 12:08:57,39.33,39.33,3,1,1,0
2023,7836,0008,0011,50000,2023-07-29 18:03:54,2023-07-31 12:21:52,42.3,42.3,9,6,2,0
2024,10703,0006,0004,7000,2024-07-27 16:37:01,2024-07-28 16:57:03,24.33,24.33,6,3,2,0
2024,10768,0001,0012,3000,2024-07-31 03:51:11,2024-08-02 03:13:53,47.38,47.38,3,1,1,0
2024,10775,0010,0006,2000,2024-07-29 10:21:27,2024-07-30 21:02:06,34.68,34.68,2,0,1,0
2024,11232,0002,0008,11000,2024-07-27 21:36:25,2024-07-29 17:08:41,43.54,43.54,4,2,1,0
2024,11247,0012,0012,4000,2024-07-29 13:41:29,2024-07-31 02:30:22,36.81,36.81,4,1,2,0
2024,11671,0007,0012,24000,2024-07-27 17:43:38,2024-07-30 02:42:08,56.98,48.0,11,3,7,0
2024,11674,0008,0008,2000,2024-07-29 09:35:05,2024-07-30 09:37:34,24.04,24.04,2,1,0,0
2024,11675,0011,0004,30000,2024-07-27 16:18:21,2024-07-29 02:05:12,33.78,33.78,7,5,1,0
2024,11706,0006,0012,2000,2024-08-03 11:23:52,2024-08-04 13:25:09,26.02,26.02,2,0,1,0
2024,11721,0002,0002,2000,2024-07-27 21:36:56,2024-07-28 21:45:50,24.15,24.15,2,1,0,0
2024,11938,0002,0002,3000,2024-07-28 13:34:30,2024-07-29 13:40:05,24.09,24.09,3,2,0,0
2024,12186,0004,0011,16000,2024-07-27 16:54:32,2024-07-29 11:08:38,42.23,42.23,5,1,3,0
2024,12187,0010,0012,4000,2024-07-29 10:23:29,2024-07-31 00:38:52,38.26,38.26,3,1,1,0
2024,12447,0010,0005,20000,2024-07-27 16:20:22,2024-07-28 16:26:06,24.1,24.1,11,9,1,0
2024,12616,0008,0008,3000,2024-07-28 04:04:37,2024-07-29 04:05:54,24.02,24.02,2,1,0,0
2024,12625,0008,0005,11000,2024-07-29 09:36:16,2024-07-31 10:35:16,48.98,48.0,9,3,5,0
2024,12686,0010,0010,2000,2024-07-28 11:38:53,2024-07-29 11:39:34,24.01,24.01,2,1,0,0
2024,12801,0011,0007,61000,2024-07-27 16:17:37,2024-07-29 01:59:03,33.69,33.69,7,4,2,0
2024,13132,0006,0002,27000,2024-07-27 16:36:33,2024-07-31 13:28:14,92.86,48.0,17,5,11,0
2024,13133,0006,0010,3000,2024-07-29 11:39:34,2024-07-31 10:34:19,46.91,46.91,3,1,1,0
2024,13146,0002,0007,20000,2024-07-28 13:33:50,2024-07-30 21:20:53,55.78,48.0,10,7,2,0
2024,13154,0003,0001,3000,2024-08-01 05:58:40,2024-08-03 04:16:11,46.29,46.29,3,1,1,0
2024,13168,0006,0007,3000,2024-08-05 02:38:18,2024-08-07 08:55:50,54.29,48.0,3,0,2,0
2024,13172,0001,0008,2000,2024-07-30 02:42:08,2024-08-01 01:48:34,47.11,47.11,2,0,1,0
2024,13189,0007,0001,13000,2024-07-27 17:44:13,2024-07-30 02:23:28,56.65,48.0,7,3,3,0
2024,13198,0004,0004,9000,2024-07-28 08:07:16,2024-07-30 18:44:37,58.62,48.0,7,4,2,0
2024,13284,0009,0009,3000,2024-07-28 10:45:08,2024-07-29 11:08:38,24.39,24.39,3,2,0,0
2024,13319,0010,0001,10000,2024-07-27 16:19:29,2024-07-29 02:12:46,33.89,33.89,6,4,1,0
2024,13404,0010,0004,16000,2024-07-28 11:38:12,2024-07-30 20:40:45,57.04,48.0,9,4,4,0
2024,13418,0012,0006,2000,2024-07-29 13:41:01,2024-07-31 12:56:04,47.25,47.25,2,0,1,0
2024,13592,0003,0011,7000,2024-07-31 15:12:59,2024-08-03 10:42:16,67.49,48.0,6,2,3,0
2024,13675,0004,0004,2000,2024-07-31 08:17:21,2024-08-01 08:44:24,24.45,24.45,2,1,0,0
2024,13681,0003,0001,3000,2024-07-29 13:19:12,2024-07-31 08:07:30,42.8,42.8,3,1,1,0
2024,13696,0004,0011,4000,2024-07-28 08:08:01,2024-07-29 12:58:40,28.84,28.84,3,1,1,0
2024,13743,0003,0012,4000,2024-07-28 06:05:15,2024-07-30 01:01:16,42.93,42.93,3,1,1,0
2024,13813,0005,0001,5000,2024-07-28 04:45:47,2024-07-30 02:57:06,46.19,46.19,4,2,1,0
2024,13837,0009,0004,4000,2024-07-29 11:22:51,2024-07-30 11:28:40,24.1,24.1,3,1,1,0
2024,13987,0008,0001,2000,2024-08-01 04:16:26,2024-08-03 03:15:13,46.98,46.98,2,0,1,0
2024,14067,0006,0011,5000,2024-07-28 04:18:07,2024-07-30 18:31:01,62.22,48.0,5,1,3,0
2024,14079,0006,0012,3000,2024-08-02 01:20:28,2024-08-04 13:25:09,60.08,48.0,3,0,2,0
2024,14080,0006,0003,21000,2024-07-28 14:36:56,2024-08-01 03:22:01,84.75,48.0,13,6,6,0
2024,14085,0009,0009,17000,2024-07-27 16:54:56,2024-07-30 23:45:12,78.84,48.0,10,4,5,0
2024,14086,0003,0010,4000,2024-08-01 05:42:49,2024-08-03 02:15:28,44.54,44.54,4,2,1,0
2024,14105,0012,0012,8000,2024-07-28 14:33:16,2024-07-30 02:42:08,36.15,36.15,6,2,3,0
2024,14127,0012,0001,4000,2024-07-28 14:33:02,2024-07-30 02:57:06,36.4,36.4,4,1,2,0
2024,14137,0008,0008,4000,2024-08-02 04:00:36,2024-08-04 04:12:56,48.21,48.0,3,0,2,0
2024,14147,0004,0004,5000,2024-07-29 09:36:54,2024-07-30 09:37:34,24.01,24.01,5,4,0,0
2024,14148,0009,0009,2000,2024-07-28 10:47:25,2024-07-29 11:08:38,24.35,24.35,2,1,0,0
2024,14179,0011,0011,5000,2024-07-30 09:28:57,2024-07-31 20:45:13,35.27,35.27,5,0,4,0
2024,14218,0005,0005,4000,2024-07-29 09:16:54,2024-07-30 09:20:48,24.07,24.07,3,2,0,0
2024,14221,0001,0007,3000,2024-08-01 03:22:01,2024-08-02 23:32:37,44.18,44.18,3,1,1,0
2024,14223,0006,0003,7000,2024-07-31 18:28:14,2024-08-03 10:42:16,64.23,48.0,7,1,5,0
2024,14249,0003,0003,2000,2024-07-28 06:08:40,2024-07-29 09:00:44,26.87,26.87,2,1,0,0
2024,14322,0010,0002,4000,2024-07-31 10:11:52,2024-08-02 15:00:46,52.81,48.0,4,0,3,0
2024,14412,0002,0002,3000,2024-07-29 19:30:17,2024-07-30 19:36:09,24.1,24.1,3,2,0,0
2024,14518,0011,0011,3000,2024-07-29 16:13:13,2024-07-30 16:23:41,24.17,24.17,3,2,0,0
2024,14590,0009,0009,2000,2024-07-30 10:07:51,2024-07-31 10:07:51,24.0,24.0,2,1,0,0
2024,14800,0012,0012,9000,2024-07-30 04:30:06,2024-08-02 02:58:05,70.47,48.0,7,2,4,0
2024,14803,0010,0004,2000,2024-07-31 10:15:16,2024-08-01 11:05:43,24.84,24.84,2,0,1,0
2024,14805,0006,0004,4000,2024-07-30 04:58:54,2024-08-01 08:44:24,51.76,48.0,4,0,3,0
2024,14823,0010,0001,11000,2024-07-30 10:35:02,2024-07-31 16:45:55,30.18,30.18,9,7,1,0
2024,14833,0011,0011,3000,2024-07-28 11:00:36,2024-07-29 11:08:38,24.13,24.13,3,2,0,0
2024,14845,0008,0008,4000,2024-07-27 16:30:43,2024-07-28 16:31:12,24.01,24.01,3,2,0,0
2024,14852,0008,0010,2000,2024-07-30 04:06:18,2024-07-31 10:48:00,30.7,30.7,2,0,1,0
2024,14867,0001,0001,9000,2024-07-29 02:33:49,2024-08-01 03:39:40,73.1,48.0,9,1,7,0
2024,14871,0007,0007,4000,2024-07-30 01:29:43,2024-07-31 01:32:40,24.05,24.05,3,2,0,0
2024,14896,0003,0003,2000,2024-07-31 04:18:44,2024-08-01 04:19:04,24.01,24.01,2,1,0,0
2024,14907,0005,0005,3000,2024-07-30 13:35:46,2024-08-01 13:43:03,48.12,48.0,3,0,2,0
2024,14909,0003,0003,4000,2024-07-27 16:17:44,2024-07-28 16:19:41,24.03,24.03,3,2,0,0
2024,14928,0006,0009,3000,2024-07-30 04:48:51,2024-07-31 10:11:21,29.38,29.38,3,0,2,0
2024,14974,0005,0005,2000,2024-08-04 04:13:24,2024-08-05 09:11:40,28.97,28.97,2,1,0,0
2024,14995,0008,0010,2000,2024-07-31 04:05:08,2024-08-01 10:51:16,30.77,30.77,2,0,1,0
2024,15001,0005,0010,2000,2024-07-31 10:50:34,2024-08-01 12:03:24,25.21,25.21,2,0,1,0
2024,15257,0001,0008,3000,2024-08-03 20:51:38,2024-08-05 19:02:29,46.18,46.18,3,1,1,0
2024,15261,0007,0007,6000,2024-07-29 02:31:41,2024-07-30 02:34:51,24.05,24.05,6,5,0,0
2024,15263,0008,0008,3000,2024-08-01 04:13:45,2024-08-02 04:13:58,24.0,24.0,2,1,0,0
2024,15366,0005,0009,2000,2024-07-30 13:02:12,2024-07-31 13:15:02,24.21,24.21,2,0,1,0
2024,15418,0003,0003,3000,2024-07-27 16:16:02,2024-07-28 16:19:41,24.06,24.06,3,2,0,0
2024,15693,0003,0007,4000,2024-08-02 09:50:09,2024-08-03 10:42:16,24.87,24.87,3,1,1,0
2024,15723,0007,0008,9000,2024-07-29 20:57:50,2024-07-31 19:03:20,46.09,46.09,5,3,1,0
2024,15752,0010,0010,4000,2024-08-01 04:29:59,2024-08-02 20:06:46,39.61,39.61,4,1,2,0
2024,15970,0007,0003,2000,2024-08-04 22:23:43,2024-08-05 22:40:23,24.28,24.28,2,0,1,0
2024,15972,0001,0001,4000,2024-08-01 03:03:03,2024-08-02 03:05:26,24.04,24.04,4,3,0,0
2024,16383,0001,0006,2000,2024-07-30 02:40:14,2024-07-31 11:22:05,32.7,32.7,2,0,1,0
2024,16633,0009,0006,2000,2024-08-02 00:00:40,2024-08-03 02:17:23,26.28,26.28,2,0,1,0
2024,16649,0005,0007,5000,2024-07-31 10:56:26,2024-08-01 16:27:39,29.52,29.52,4,2,1,0
2024,16858,0003,0008,3000,2024-08-02 04:35:24,2024-08-04 04:12:56,47.63,47.63,3,1,1,0
2024,9064,0008,0003,3000,2024-08-04 14:26:32,2024-08-07 00:21:04,57.91,48.0,3,0,2,0
2025,10413,0007,0007,2000,2025-08-10 02:33:42,2025-08-11 03:43:59,25.17,25.17,2,1,0,0
2025,11150,0004,0005,15000,2025-08-03 18:14:30,2025-08-04 19:54:58,25.67,25.67,4,2,1,0
2025,11222,0003,0012,5000,2025-08-08 09:00:39,2025-08-10 02:33:42,41.55,41.55,4,1,2,0
2025,11232,0004,0004,2000,2025-08-08 11:11:29,2025-08-09 11:14:54,24.06,24.06,2,1,0,0
2025,11244,0009,0004,21000,2025-08-03 16:03:40,2025-08-08 19:22:50,123.32,48.0,14,5,8,0
2025,11938,0002,0005,4000,2025-08-07 16:26:14,2025-08-09 16:12:50,47.78,47.78,3,1,1,0
2025,12186,0012,0001,20000,2025-08-03 18:09:20,2025-08-06 21:44:42,75.59,48.0,11,4,6,0
2025,12447,0008,0004,2000,2025-08-11 10:53:22,2025-08-13 01:08:48,38.26,38.26,2,0,1,0
2025,12676,0011,0011,2000,2025-08-05 11:18:37,2025-08-06 11:31:19,24.21,24.21,2,1,0,0
2025,12752,0008,0010,4000,2025-08-07 09:54:50,2025-08-09 01:45:41,39.85,39.85,3,1,1,0
2025,12860,0006,0004,2000,2025-08-06 09:07:25,2025-08-07 21:45:42,36.64,36.64,2,0,1,0
2025,13130,0011,0004,56000,2025-08-03 16:19:16,2025-08-05 11:47:30,43.47,43.47,11,3,7,0
2025,13138,0004,0004,5000,2025-08-07 10:04:58,2025-08-09 11:14:54,49.17,48.0,5,2,2,0
2025,13163,0010,0010,10000,2025-08-03 18:12:56,2025-08-04 18:13:40,24.01,24.01,6,5,0,0
2025,13164,0006,0006,9000,2025-08-03 16:06:10,2025-08-04 16:06:57,24.01,24.01,4,3,0,0
2025,13192,0010,0003,27000,2025-08-04 04:02:49,2025-08-08 14:23:42,106.35,48.0,12,3,8,0
2025,13193,0012,0005,6000,2025-08-05 13:16:34,2025-08-06 15:16:03,25.99,25.99,5,3,1,0
2025,13251,0001,0007,4000,2025-08-05 18:52:37,2025-08-06 22:29:39,27.62,27.62,3,0,2,0
2025,13284,0010,0010,3000,2025-08-06 10:46:03,2025-08-07 10:49:27,24.06,24.06,3,2,0,0
2025,13299,0005,0007,29000,2025-08-03 16:03:13,2025-08-04 19:42:49,27.66,27.66,8,4,3,0
2025,13404,0008,0008,8000,2025-08-03 18:49:20,2025-08-04 18:49:24,24.0,24.0,2,1,0,0
2025,13590,0004,0004,31000,2025-08-03 16:20:22,2025-08-04 16:46:24,24.43,24.43,7,4,2,0
2025,13592,0003,0003,18000,2025-08-03 17:30:14,2025-08-04 17:32:22,24.04,24.04,8,7,0,0
2025,13610,0010,0008,3000,2025-08-05 04:04:51,2025-08-06 21:35:09,41.51,41.51,3,1,1,0
2025,13633,0005,0005,2000,2025-08-04 09:42:30,2025-08-05 09:43:05,24.01,24.01,2,1,0,0
2025,13635,0001,0003,21000,2025-08-04 01:21:49,2025-08-05 18:32:30,41.18,41.18,8,6,1,0
2025,13674,0001,0001,7000,2025-08-04 21:19:27,2025-08-05 21:19:53,24.01,24.01,5,4,0,0
2025,13714,0004,0004,4000,2025-08-06 09:06:31,2025-08-07 11:17:37,26.18,26.18,4,1,2,0
2025,13737,0008,0008,2000,2025-08-06 10:04:47,2025-08-07 10:04:58,24.0,24.0,2,1,0,0
2025,13813,0009,0009,2000,2025-08-04 09:51:29,2025-08-05 09:51:40,24.0,24.0,2,1,0,0
2025,13837,0003,0005,5000,2025-08-04 04:07:26,2025-08-05 22:33:37,42.44,42.44,4,2,1,0
2025,13869,0004,0001,2000,2025-08-04 09:24:17,2025-08-05 12:02:54,26.64,26.64,2,0,1,0
2025,13987,0006,0006,4000,2025-08-05 09:28:25,2025-08-07 03:42:38,42.24,42.24,4,1,2,0
2025,14071,0008,0001,20000,2025-08-03 18:48:44,2025-08-05 23:45:27,52.95,48.0,6,2,3,0
2025,14079,0005,0005,2000,2025-08-07 12:27:48,2025-08-08 12:38:07,24.17,24.17,2,1,0,0
2025,14109,0002,0010,19000,2025-08-04 13:47:52,2025-08-05 16:04:28,26.28,26.28,5,3,1,0
2025,14136,0002,0003,8000,2025-08-04 13:49:14,2025-08-05 19:16:52,29.46,29.46,5,2,2,0
2025,14167,0011,0001,2000,2025-08-08 09:42:25,2025-08-10 03:37:39,41.92,41.92,2,0,1,0
2025,14179,0002,0002,2000,2025-08-04 13:26:55,2025-08-05 13:27:58,24.02,24.02,2,1,0,0
2025,14218,0005,0005,2000,2025-08-04 09:35:07,2025-08-05 09:35:08,24.0,24.0,2,1,0,0
2025,14221,0011,0011,4000,2025-08-07 09:29:36,2025-08-09 02:11:49,40.7,40.7,4,1,2,0
2025,14223,0005,0005,4000,2025-08-07 15:30:55,2025-08-08 15:31:16,24.01,24.01,3,2,0,0
2025,14225,0010,0011,10000,2025-08-05 04:03:01,2025-08-06 10:32:00,30.48,30.48,5,3,1,0
2025,14251,0001,0001,2000,2025-08-06 19:08:08,2025-08-07 19:09:19,24.02,24.02,2,1,0,0
2025,14412,0004,0004,2000,2025-08-05 08:41:58,2025-08-06 08:48:22,24.11,24.11,2,1,0,0
2025,14779,0005,0011,51000,2025-08-03 16:02:00,2025-08-04 16:20:52,24.31,24.31,5,2,2,0
2025,14797,0006,0010,23000,2025-08-03 16:16:41,2025-08-05 16:04:18,47.79,47.79,7,3,3,0
2025,14823,0001,0001,4000,2025-08-06 19:06:47,2025-08-07 19:09:19,24.04,24.04,3,2,0,0
