season,player_name,event_type,event_source,event_date,team_name,salary,contract_year,contract_status,contract_info,inferred_contract_info,contract_length,tcv,aav,position_filter,player_id,nfl_team,event_seq,event_time,franchise_id,event_detail,snapshot_week,snapshot_source,year_values_json,extension_flag,restructure_flag,mym_flag,post_add_multi_year_flag,post_add_multi_year_reason,generated_at_utc
2025,"Allen, Zach",DROP,ADDDROP:BBID,2025-10-17,Real Deal Creel,1000,1,WW,CL 1|,CL 1| TCV 1K| AAV 1K,1,1000,1000,DT,14153,DEN,1,09:00:00,0008,,7,fallback_week1,{},0,0,0,0,,2026-04-21 22:12:41
2025,"Allen, Zach",ACQUIRE,ADDDROP:BBID,2025-11-14,Pure Greatness,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,14153,DEN,2,09:00:00,0004,salary=1000|default_1yr,11,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,"Allen, Zach",DROP,ADDDROP:BBID,2025-11-20,Pure Greatness,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,14153,DEN,3,09:00:00,0004,,12,fallback_week1,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2017,"Atkins, Geno",ACQUIRE,AUCTION:FreeAgent,2017-08-14,Cleon Ca$h,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,9868,CIN,1,07:55:03,0011,bid=1000|default_1yr,1,preseason,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:45
2017,"Atkins, Geno",DROP,ADDDROP:FREE_AGENT,2017-09-02,Cleon Ca$h,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,9868,CIN,2,06:08:11,0011,,1,preseason,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:45
2017,"Atkins, Geno",ACQUIRE,ADDDROP:BBID,2017-09-21,Sex Manther,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,9868,CIN,3,09:00:00,0007,salary=1000|default_1yr,3,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:45
2017,"Atkins, Geno",DROP,ADDDROP:FREE_AGENT,2017-09-26,Sex Manther,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,9868,CIN,4,20:40:56,0007,,3,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:45
2017,"Atkins, Geno",ACQUIRE,ADDDROP:BBID,2017-10-11,Cleon Ca$h,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,9868,CIN,5,09:00:00,0011,salary=1000|default_1yr,5,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:45
2018,"Atkins, Geno",DROP,FREE_AGENT,2018-05-03,Cleon Ca$h,0,0,,,,0,0,0,DT,9868,CIN,1,17:23:36,0011,,1,preseason,{},0,0,0,0,,2026-04-21 22:11:53
2018,"Atkins, Geno",ACQUIRE,ADDDROP:BBID,2018-09-19,Ulterior Warrior,4000,1,ADD_DEFAULT_1YR,,CL 1| TCV 4K| AAV 4K| Y1-4K| Default Add,1,4000,4000,DT,9868,CIN,2,09:00:00,0001,salary=4000|default_1yr,2,schedule,"{""Y1"":4000}",0,0,0,0,,2026-04-21 22:11:53
2018,"Atkins, Geno",DROP,ADDDROP:BBID,2018-11-18,Ulterior Warrior,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 4K| AAV 4K| Y1-4K| Default Add,1,1000,1000,DT,9868,CIN,3,09:00:00,0001,,11,schedule|prior_for_drop,"{""Y1"":4000}",0,0,0,0,,2026-04-21 22:11:53
2018,"Atkins, Geno",ACQUIRE,ADDDROP:FREE_AGENT,2018-12-23,Pure Greatness,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,9868,CIN,4,09:35:56,0004,salary=1000|default_1yr,16,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:53
2019,"Atkins, Geno",DROP,FREE_AGENT,2019-03-03,Pure Greatness,1000,1,WW,,CL 1| TCV 1K| AAV 1K,1,1000,1000,DT,9868,CIN,1,17:18:07,0004,,1,preseason,{},0,0,0,0,,2026-04-21 22:11:58
2019,"Atkins, Geno",ACQUIRE,AUCTION:FreeAgent,2019-08-25,Cleon Ca$h,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,9868,CIN,2,06:47:19,0011,bid=1000|default_1yr,1,preseason,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:58
2019,"Atkins, Geno",DROP,ADDDROP:FREE_AGENT,2019-09-15,Cleon Ca$h,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,9868,CIN,3,09:36:22,0011,,2,fallback_week1,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:58
