season,position_filter,player_id,player_name,nfl_team,lineage_seq,owner_franchise_id,owner_team_name,stint_start_date,stint_end_date,acquire_source,close_source,week1_owner_franchise_id,week1_owner_team_name,prior_owner_franchise_id,prior_owner_team_name,week1_contract_info,prior_contract_info,generated_at_utc
2023,CB,16253,"Forbes, Emmanuel",WAS,1,0003,Gride,2023-03-01,2023-10-12,WEEK1_SNAPSHOT,ADDDROP:BBID,0003,Gride,,,,,2026-04-21 22:14:25
2019,CB,12714,"Fuller, Kendall",KCC,1,0005,C'mon Son,2019-03-01,2019-03-03,ROLLOVER_BASELINE,FREE_AGENT,,,0005,C'mon Son,,,2026-04-21 22:14:08
2019,CB,12714,"Fuller, Kendall",KCC,2,0006,Good in Da Hood,2019-10-02,2019-10-15,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,0005,C'mon Son,,,2026-04-21 22:14:08
2019,CB,11764,"Fuller, Kyle",CHI,1,0004,Pure Greatness,2019-03-01,2019-03-03,ROLLOVER_BASELINE,FREE_AGENT,,,0004,Pure Greatness,,,2026-04-21 22:14:08
2019,CB,11764,"Fuller, Kyle",CHI,2,0006,Good in Da Hood,2019-09-25,2019-10-16,ADDDROP:BBID,ADDDROP:BBID,,,0004,Pure Greatness,,,2026-04-21 22:14:08
2019,CB,11764,"Fuller, Kyle",CHI,3,0008,#BLM,2019-10-23,2019-12-11,ADDDROP:BBID,ADDDROP:BBID,,,0004,Pure Greatness,,,2026-04-21 22:14:08
2022,CB,15833,"Gardner, Ahmad",NYJ,1,0003,Gride,2022-03-01,2022-12-15,WEEK1_SNAPSHOT,ADDDROP:BBID,0003,Gride,,,CL 1,,2026-04-21 22:14:21
2022,CB,15833,"Gardner, Ahmad",NYJ,2,0008,#BLM,2022-12-30,2023-01-02,ADDDROP:BBID,SEASON_END,0003,Gride,,,CL 1,,2026-04-21 22:14:21
2023,CB,15833,"Gardner, Ahmad",NYJ,1,0008,#BLM,2023-03-01,2023-02-19,ROLLOVER_BASELINE,FREE_AGENT,,,0008,#BLM,,CL 1,2026-04-21 22:14:25
2020,CB,10789,"Gilmore, Stephon",NEP,1,0012,Hawks,2020-03-01,2020-11-05,WEEK1_SNAPSHOT,ADDDROP:BBID,0012,Hawks,,,,,2026-04-21 22:14:12
2021,CB,14920,"Gladney, Jeff",MIN,1,0003,Gride,2021-03-01,2021-05-07,ROLLOVER_BASELINE,ADDDROP:FREE_AGENT,,,0003,Gride,,,2026-04-21 22:14:16
2023,CB,16251,"Gonzalez, Christian",NEP,1,0010,Blake Bombers,2023-03-01,2023-12-31,WEEK1_SNAPSHOT,SEASON_END,0010,Blake Bombers,,,CL 3| TCV 3K| AAV 1K,,2026-04-21 22:14:25
2024,CB,16251,"Gonzalez, Christian",NEP,1,0010,Blake Bombers,2024-03-01,2024-09-25,ROLLOVER_BASELINE,ADDDROP:FREE_AGENT,0010,Blake Bombers,0010,Blake Bombers,CL 1|,CL 3| TCV 3K| AAV 1K,2026-04-21 22:14:29
2021,CB,12589,"Hill, Troy",LAR,1,0012,Hawks,2021-03-01,2021-05-06,ROLLOVER_BASELINE,FREE_AGENT,,,0012,Hawks,,,2026-04-21 22:14:16
2023,CB,15441,"Hobbs, Nate",LVR,1,0003,Gride,2023-03-01,2023-05-01,ROLLOVER_BASELINE,FREE_AGENT,,,0003,Gride,,CL 1,2026-04-21 22:14:25
2023,CB,15441,"Hobbs, Nate",LVR,2,0008,Real Deal Creel,2023-09-14,2023-09-17,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,0003,Gride,,CL 1,2026-04-21 22:14:25
2023,CB,15441,"Hobbs, Nate",LVR,3,0001,Ulterior Warrior,2023-09-28,2023-10-01,ADDDROP:BBID,ADDDROP:BBID,,,0003,Gride,,CL 1,2026-04-21 22:14:25
2023,CB,15441,"Hobbs, Nate",LVR,4,0008,Real Deal Creel,2023-11-16,2023-12-31,ADDDROP:BBID,SEASON_END,,,0003,Gride,,CL 1,2026-04-21 22:14:25
2024,CB,15441,"Hobbs, Nate",LVR,1,0008,Real Deal Creel,2024-03-01,2024-03-06,ROLLOVER_BASELINE,FREE_AGENT,,,0008,Real Deal Creel,,,2026-04-21 22:14:29
2019,CB,12742,"Howard, Xavien",MIA,1,0005,C'mon Son,2019-03-01,2019-12-23,ROLLOVER_BASELINE,SEASON_END,,,0005,C'mon Son,,,2026-04-21 22:14:08
2020,CB,13223,"Humphrey, Marlon",BAL,1,0003,Gride,2020-03-01,2020-05-10,ROLLOVER_BASELINE,ADDDROP:FREE_AGENT,0003,Gride,0003,Gride,,,2026-04-21 22:14:12
