season,position_filter,player_id,player_name,nfl_team,event_seq,event_type,event_source,event_date,event_time,franchise_id,team_name,detail,generated_at_utc
2019,PK,9596,,,1,DROP,FREE_AGENT,2019-10-13,11:36:54,0002,The Bash Bros,,2026-04-21 22:09:34
2019,PK,7859,,,2,DROP,ADDDROP:BBID,2019-10-16,09:00:00,0008,#BLM,,2026-04-21 22:09:34
2019,PK,10506,,,1,ACQUIRE,ADDDROP:BBID,2019-10-17,09:00:00,0001,Ulterior Warrior,salary=2000,2026-04-21 22:09:34
2019,PK,10862,,,2,DROP,ADDDROP:BBID,2019-10-17,09:00:00,0001,Ulterior Warrior,,2026-04-21 22:09:34
2019,PK,11947,,,4,ACQUIRE,ADDDROP:BBID,2019-10-17,09:00:00,0010,Blake Bombers,salary=1000,2026-04-21 22:09:34
2019,PK,11947,,,5,DROP,ADDDROP:BBID,2019-10-23,09:00:00,0010,Blake Bombers,,2026-04-21 22:09:34
2019,PK,13791,,,1,DROP,FREE_AGENT,2019-10-27,12:35:24,0001,Ulterior Warrior,,2026-04-21 22:09:34
2019,PK,11947,,,6,ACQUIRE,ADDDROP:BBID,2019-10-31,09:00:00,0011,Cleon Ca$h,salary=1000,2026-04-21 22:09:34
2019,PK,9577,,,2,DROP,FREE_AGENT,2019-11-03,12:15:20,0008,#BLM,,2026-04-21 22:09:34
2019,PK,12417,,,4,DROP,FREE_AGENT,2019-11-05,09:55:06,0007,Sex Manther,,2026-04-21 22:09:34
2019,PK,13980,,,3,ACQUIRE,ADDDROP:BBID,2019-11-06,09:00:00,0007,Sex Manther,salary=3000,2026-04-21 22:09:34
2019,PK,11936,,,1,ACQUIRE,ADDDROP:BBID,2019-11-09,09:00:00,0011,Cleon Ca$h,salary=1000,2026-04-21 22:09:34
2019,PK,11947,,,7,DROP,ADDDROP:BBID,2019-11-09,09:00:00,0011,Cleon Ca$h,,2026-04-21 22:09:34
2019,PK,13848,,,2,DROP,FREE_AGENT,2019-11-10,09:08:52,0011,Cleon Ca$h,,2026-04-21 22:09:34
2019,PK,14717,,,1,ACQUIRE,ADDDROP:FREE_AGENT,2019-11-10,14:44:25,0012,Hawks,salary=1000,2026-04-21 22:09:34
2019,PK,14227,,,1,DROP,FREE_AGENT,2019-11-12,21:22:35,0003,Gride,,2026-04-21 22:09:34
2019,PK,14717,,,2,DROP,ADDDROP:BBID,2019-11-13,09:00:00,0012,Hawks,,2026-04-21 22:09:34
2019,PK,10506,,,2,DROP,ADDDROP:BBID,2019-11-16,09:00:00,0001,Ulterior Warrior,,2026-04-21 22:09:34
2019,PK,13791,,,2,DROP,FREE_AGENT,2019-11-17,07:23:56,0011,Cleon Ca$h,,2026-04-21 22:09:34
2019,PK,14190,,,1,DROP,FREE_AGENT,2019-11-17,09:07:54,0004,Pure Greatness,,2026-04-21 22:09:34
2019,PK,13869,,,2,DROP,FREE_AGENT,2019-11-19,07:16:47,0007,Sex Manther,,2026-04-21 22:09:34
2019,PK,13732,,,1,DROP,FREE_AGENT,2019-11-19,10:00:53,0005,Run CMC,,2026-04-21 22:09:34
2019,PK,13980,,,4,DROP,ADDDROP:FREE_AGENT,2019-11-19,13:23:41,0007,Sex Manther,,2026-04-21 22:09:34
2019,PK,13980,,,5,DROP,FREE_AGENT,2019-11-19,13:23:41,0007,Sex Manther,,2026-04-21 22:09:34
2019,PK,13403,,,1,ACQUIRE,ADDDROP:BBID,2019-11-20,09:00:00,0008,#BLM,salary=2000,2026-04-21 22:09:34
2019,PK,12417,,,5,ACQUIRE,ADDDROP:BBID,2019-11-20,09:00:00,0003,Gride,salary=1000,2026-04-21 22:09:34
2019,PK,14717,,,3,ACQUIRE,ADDDROP:BBID,2019-11-21,09:00:00,0007,Sex Manther,salary=1000,2026-04-21 22:09:34
2019,PK,12417,,,6,DROP,ADDDROP:BBID,2019-11-27,09:00:00,0003,Gride,,2026-04-21 22:09:34
2019,PK,13980,,,6,ACQUIRE,ADDDROP:BBID,2019-11-28,09:00:00,0005,Run CMC,salary=1000,2026-04-21 22:09:34
2019,PK,14600,,,2,DROP,ADDDROP:FREE_AGENT,2019-12-01,10:53:03,0005,Run CMC,,2026-04-21 22:09:34
2019,PK,14600,,,3,DROP,FREE_AGENT,2019-12-01,10:53:03,0005,Run CMC,,2026-04-21 22:09:34
2019,PK,13403,,,2,DROP,ADDDROP:BBID,2019-12-04,09:00:00,0008,#BLM,,2026-04-21 22:09:34
2019,PK,11840,,,1,DROP,FREE_AGENT,2019-12-05,20:09:07,0001,Ulterior Warrior,,2026-04-21 22:09:34
