season,position_filter,player_id,player_name,nfl_team,lineage_seq,owner_franchise_id,owner_team_name,stint_start_date,stint_end_date,acquire_source,close_source,week1_owner_franchise_id,week1_owner_team_name,prior_owner_franchise_id,prior_owner_team_name,week1_contract_info,prior_contract_info,generated_at_utc
2019,WR,13387,,,1,0009,C-Town Chivalry,2019-12-12,2019-12-23,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:08
2019,WR,13864,,,1,0008,#BLM,2019-12-12,2019-12-23,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:08
2019,WR,14613,,,1,0004,Pure Greatness,2019-12-12,2019-12-23,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:08
2019,WR,13238,,,1,0006,Good in Da Hood,2019-12-15,2019-12-23,ADDDROP:FREE_AGENT,SEASON_END,,,,,,,2026-04-21 22:08:08
2020,WR,13809,,,1,0008,#BLM,2020-08-23,2020-09-09,AUCTION:FreeAgent,ADDDROP:BBID,,,,,,,2026-04-21 22:08:13
2020,WR,14866,,,1,0007,Sex Manther,2020-08-25,2020-09-06,AUCTION:FreeAgent,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,13863,,,1,0007,Sex Manther,2020-08-27,2020-09-06,AUCTION:FreeAgent,FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,12464,,,1,0008,#BLM,2020-08-28,2020-09-06,AUCTION:FreeAgent,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,13412,,,1,0008,#BLM,2020-09-16,2020-11-15,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,13809,,,2,0003,Gride,2020-09-16,2020-10-01,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:13
2020,WR,11951,,,1,0012,Hawks,2020-09-19,2020-10-03,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:13
2020,WR,13348,,,1,0005,Run CMC,2020-09-20,2020-09-22,ADDDROP:FREE_AGENT,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,12785,,,1,0007,Sex Manther,2020-09-26,2020-09-27,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:13
2020,WR,14974,,,1,0004,Pure Greatness,2020-09-27,2020-12-28,ADDDROP:FREE_AGENT,SEASON_END,,,,,,,2026-04-21 22:08:13
2020,WR,13377,,,1,0012,Hawks,2020-10-01,2020-12-28,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:13
2020,WR,13652,,,1,0007,Sex Manther,2020-10-01,2020-10-06,ADDDROP:BBID,FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,14330,,,1,0008,#BLM,2020-10-04,2020-10-06,ADDDROP:BBID,FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,14969,,,1,0001,Ulterior Warrior,2020-10-04,2020-10-11,ADDDROP:FREE_AGENT,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,12464,,,2,0008,#BLM,2020-10-04,2020-10-25,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,13348,,,2,0005,Run CMC,2020-10-07,2020-10-14,ADDDROP:BBID,FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,13809,,,3,0010,Blake Bombers,2020-10-07,2020-11-11,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:13
2020,WR,14592,,,1,0012,Hawks,2020-10-08,2020-10-21,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:13
2020,WR,15077,,,1,0009,C-Town Chivalry,2020-10-10,2020-10-18,ADDDROP:BBID,FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,11957,,,1,0004,Pure Greatness,2020-10-11,2020-10-14,ADDDROP:FREE_AGENT,FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,13066,,,1,0001,Ulterior Warrior,2020-10-11,2020-10-15,ADDDROP:FREE_AGENT,FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,13162,,,1,0005,Run CMC,2020-10-11,2020-12-28,ADDDROP:FREE_AGENT,SEASON_END,,,,,,,2026-04-21 22:08:13
2020,WR,14337,,,1,0008,#BLM,2020-10-11,2020-10-11,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,14561,,,1,0008,#BLM,2020-10-11,2020-10-14,ADDDROP:FREE_AGENT,FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,13652,,,2,0001,Ulterior Warrior,2020-10-11,2020-10-18,ADDDROP:FREE_AGENT,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,14265,,,1,0012,Hawks,2020-10-14,2020-10-27,ADDDROP:BBID,TRADE,,,,,,,2026-04-21 22:08:13
2020,WR,13348,,,3,0004,Pure Greatness,2020-10-18,2020-10-21,ADDDROP:FREE_AGENT,ADDDROP:BBID,,,,,,,2026-04-21 22:08:13
2020,WR,12785,,,2,0006,Good in Da Hood,2020-10-24,2020-10-28,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:13
2020,WR,14265,,,2,0008,#BLM,2020-10-27,2020-12-28,TRADE,SEASON_END,,,,,,,2026-04-21 22:08:13
2020,WR,15034,,,1,0006,Good in Da Hood,2020-10-29,2020-11-04,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:13
2020,WR,13348,,,4,0001,Ulterior Warrior,2020-11-05,2020-11-25,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:13
2020,WR,13505,,,1,0004,Pure Greatness,2020-11-08,2020-11-12,ADDDROP:FREE_AGENT,ADDDROP:BBID,,,,,,,2026-04-21 22:08:13
2020,WR,13724,,,1,0010,Blake Bombers,2020-11-11,2020-12-28,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:13
2020,WR,12464,,,3,0012,Hawks,2020-11-11,2020-12-28,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:13
2020,WR,13412,,,2,0008,#BLM,2020-11-18,2020-12-06,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,11951,,,2,0006,Good in Da Hood,2020-11-19,2020-11-26,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:13
2020,WR,12814,,,1,0006,Good in Da Hood,2020-11-21,2020-11-24,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,13809,,,4,0006,Good in Da Hood,2020-11-21,2020-12-06,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,14592,,,2,0010,Blake Bombers,2020-11-25,2020-12-28,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:13
2020,WR,12785,,,3,0010,Blake Bombers,2020-11-29,2020-12-28,ADDDROP:FREE_AGENT,SEASON_END,,,,,,,2026-04-21 22:08:13
