season,position_filter,player_id,player_name,nfl_team,lineage_seq,owner_franchise_id,owner_team_name,stint_start_date,stint_end_date,acquire_source,close_source,week1_owner_franchise_id,week1_owner_team_name,prior_owner_franchise_id,prior_owner_team_name,week1_contract_info,prior_contract_info,generated_at_utc
2025,DT,15817,,,3,0012,Hawks,2025-11-07,2025-11-13,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:39
2025,DT,14157,,,3,0008,Real Deal Creel,2025-11-23,2025-11-27,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:39
2025,DT,15817,,,4,0006,The Long Haulers,2025-11-23,2025-11-25,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:39
2025,DT,15817,,,5,0010,Blake Bombers,2025-12-13,2025-12-29,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:12:39
2025,DT,14897,,,2,0008,Real Deal Creel,2025-12-14,2025-12-18,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:39
2025,DT,16927,,,1,0006,The Long Haulers,2025-12-20,2025-12-29,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:12:39
2025,DT,17136,,,2,0001,L.A. Looks,2025-12-21,2025-12-25,ADDDROP:FREE_AGENT,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:39
2021,DT,13208,"Allen, Jonathan",WAS,1,0008,#BLM,2021-03-01,2021-12-05,WEEK1_SNAPSHOT,ADDDROP:FREE_AGENT,0008,#BLM,,,CL 1|,,2026-04-21 22:12:16
2021,DT,13208,"Allen, Jonathan",WAS,2,0008,#BLM,2021-12-19,2021-12-31,ADDDROP:BBID,ADDDROP:BBID,0008,#BLM,,,CL 1|,,2026-04-21 22:12:16
2023,DT,13208,"Allen, Jonathan",WAS,1,0006,Good in Da Hood,2023-03-01,2023-05-09,ROLLOVER_BASELINE,FREE_AGENT,,,0006,Good in Da Hood,,CL 1,2026-04-21 22:12:28
2023,DT,13208,"Allen, Jonathan",WAS,2,0003,Gride,2023-08-04,2023-09-02,AUCTION:FreeAgent,ADDDROP:BBID,,,0006,Good in Da Hood,,CL 1,2026-04-21 22:12:28
2023,DT,13208,"Allen, Jonathan",WAS,3,0003,Gride,2023-10-12,2023-12-10,ADDDROP:BBID,ADDDROP:BBID,,,0006,Good in Da Hood,,CL 1,2026-04-21 22:12:28
2023,DT,14153,"Allen, Zach",ARI,1,0011,Cleon Ca$h,2023-03-01,2023-05-09,ROLLOVER_BASELINE,FREE_AGENT,,,0011,Cleon Ca$h,,CL 1,2026-04-21 22:12:28
2025,DT,14153,"Allen, Zach",DEN,1,0008,Real Deal Creel,2025-03-01,2025-10-17,ROLLOVER_BASELINE,ADDDROP:BBID,0008,Real Deal Creel,0008,Real Deal Creel,CL 1|,"CL 3| TCV 3K| AAV 1K| Y1-1, Y2-1, Y3-1",2026-04-21 22:12:39
2025,DT,14153,"Allen, Zach",DEN,2,0004,Pure Greatness,2025-11-14,2025-11-20,ADDDROP:BBID,ADDDROP:BBID,0008,Real Deal Creel,0008,Real Deal Creel,CL 1|,"CL 3| TCV 3K| AAV 1K| Y1-1, Y2-1, Y3-1",2026-04-21 22:12:39
2017,DT,9868,"Atkins, Geno",CIN,1,0011,Cleon Ca$h,2017-03-01,2017-09-02,WEEK1_SNAPSHOT,ADDDROP:FREE_AGENT,0011,Cleon Ca$h,,,,,2026-04-21 22:11:43
2017,DT,9868,"Atkins, Geno",CIN,2,0007,Sex Manther,2017-09-21,2017-09-26,ADDDROP:BBID,ADDDROP:FREE_AGENT,0011,Cleon Ca$h,,,,,2026-04-21 22:11:43
2017,DT,9868,"Atkins, Geno",CIN,3,0011,Cleon Ca$h,2017-10-11,2017-12-25,ADDDROP:BBID,SEASON_END,0011,Cleon Ca$h,,,,,2026-04-21 22:11:43
2018,DT,9868,"Atkins, Geno",CIN,1,0011,Cleon Ca$h,2018-03-01,2018-05-03,ROLLOVER_BASELINE,FREE_AGENT,,,0011,Cleon Ca$h,,,2026-04-21 22:11:51
2018,DT,9868,"Atkins, Geno",CIN,2,0001,Ulterior Warrior,2018-09-19,2018-11-18,ADDDROP:BBID,ADDDROP:BBID,,,0011,Cleon Ca$h,,,2026-04-21 22:11:51
2018,DT,9868,"Atkins, Geno",CIN,3,0004,Pure Greatness,2018-12-23,2018-12-24,ADDDROP:FREE_AGENT,SEASON_END,,,0011,Cleon Ca$h,,,2026-04-21 22:11:51
2019,DT,9868,"Atkins, Geno",CIN,1,0004,Pure Greatness,2019-03-01,2019-03-03,ROLLOVER_BASELINE,FREE_AGENT,0011,Cleon Ca$h,0004,Pure Greatness,,,2026-04-21 22:11:56
2019,DT,9868,"Atkins, Geno",CIN,2,0011,Cleon Ca$h,2019-08-25,2019-09-15,AUCTION:FreeAgent,ADDDROP:FREE_AGENT,0011,Cleon Ca$h,0004,Pure Greatness,,,2026-04-21 22:11:56
2019,DT,12083,"Autry, Denico",IND,1,0010,Blake Bombers,2019-03-01,2019-03-03,ROLLOVER_BASELINE,FREE_AGENT,,,0010,Blake Bombers,,,2026-04-21 22:11:56
2019,DT,12083,"Autry, Denico",IND,2,0005,Run CMC,2019-09-25,2019-10-02,ADDDROP:BBID,ADDDROP:BBID,,,0010,Blake Bombers,,,2026-04-21 22:11:56
2019,DT,12083,"Autry, Denico",IND,3,0008,#BLM,2019-10-09,2019-10-23,ADDDROP:BBID,ADDDROP:BBID,,,0010,Blake Bombers,,,2026-04-21 22:11:56
